code,pref,city,lat,lng,shindo
122041,千葉県,船橋市,35.694706,139.982618
122050,千葉県,館山市,34.996506,139.869965
122068,千葉県,木更津市,35.381227,139.924860
122076,千葉県,松戸市,35.787649,139.903093
122084,千葉県,野田市,35.955192,139.874764
122106,千葉県,茂原市,35.428544,140.288027
122114,千葉県,成田市,35.776608,140.318781
122122,千葉県,佐倉市,35.723486,140.223964
122131,千葉県,東金市,35.559944,140.366092
122157,千葉県,旭市,35.720434,140.646469
122165,千葉県,習志野市,35.683035,140.024365
122173,千葉県,柏市,35.867612,139.975850
122181,千葉県,勝浦市,35.152283,140.320932
122190,千葉県,市原市,35.497838,140.115665
122203,千葉県,流山市,35.856310,139.902660
122211,千葉県,八千代市,35.722468,140.099772
122220,千葉県,我孫子市,35.864123,140.028225
122238,千葉県,鴨川市,35.113987,140.098711
122246,千葉県,鎌ケ谷市,35.776750,140.000790
122254,千葉県,君津市,35.330450,139.902677
122262,千葉県,富津市,35.304120,139.857105
122271,千葉県,浦安市,35.653984,139.902203
122289,千葉県,四街道市,35.669816,140.167925
122297,千葉県,袖ケ浦市,35.429808,139.954430
122301,千葉県,八街市,35.665917,140.317952
122319,千葉県,印西市,35.832348,140.145815
122327,千葉県,白井市,35.791500,140.056372
122335,千葉県,富里市,35.726808,140.343058
122343,千葉県,南房総市,35.042991,139.840128
122351,千葉県,匝瑳市,35.707917,140.564281
122360,千葉県,香取市,35.897735,140.499268
122378,千葉県,山武市,35.602964,140.413506
122386,千葉県,いすみ市,35.253889,140.385051
122394,千葉県,大網白里市,35.521708,140.320960
123226,千葉県,酒々井町,35.724824,140.269547
123293,千葉県,栄町,35.840784,140.243831
123421,千葉県,神崎町,35.901602,140.405285
123471,千葉県,多古町,35.735434,140.467728
123498,千葉県,東庄町,35.837150,140.668581
124036,千葉県,九十九里町,35.535062,140.440250
124095,千葉県,芝山町,35.693056,140.414194
124109,千葉県,横芝光町,35.665568,140.504309
124214,千葉県,一宮町,35.372623,140.368659
124222,千葉県,睦沢町,35.361088,140.319273
124231,千葉県,長生村,35.412184,140.354060
124249,千葉県,白子町,35.454340,140.374234
124265,千葉県,長柄町,35.431125,140.227059
124273,千葉県,長南町,35.386421,140.237065
124419,千葉県,大多喜町,35.285191,140.245439
124435,千葉県,御宿町,35.191506,140.348796
124630,千葉県,鋸南町,35.111159,139.835509
131016,東京都,千代田区,35.694003,139.753595
131024,東京都,中央区,35.670651,139.771861
131032,東京都,港区,35.658068,139.751599
131041,東京都,新宿区,35.693840,139.703549
131059,東京都,文京区,35.708068,139.752167
131067,東京都,台東区,35.712607,139.779996
131075,東京都,墨田区,35.710722,139.801497
131083,東京都,江東区,35.672854,139.817410
131091,東京都,品川区,35.609226,139.730186
131105,東京都,目黒区,35.641463,139.698171
131113,東京都,大田区,35.561257,139.716051
131121,東京都,世田谷区,35.646572,139.653247
131130,東京都,渋谷区,35.661777,139.704051
131148,東京都,中野区,35.707399,139.663835
131156,東京都,杉並区,35.699566,139.636438
131164,東京都,豊島区,35.726118,139.716605
131172,東京都,北区,35.752804,139.733481
131181,東京都,荒川区,35.736080,139.783369
131199,東京都,板橋区,35.751165,139.709244
131202,東京都,練馬区,35.735623,139.651658
131211,東京都,足立区,35.775664,139.804479
131229,東京都,葛飾区,35.743575,139.847180
131237,東京都,江戸川区,35.706657,139.868427
132012,東京都,八王子市,35.666339,139.315806
132021,東京都,立川市,35.714014,139.407843
132039,東京都,武蔵野市,35.717784,139.566260
132047,東京都,三鷹市,35.683513,139.559584
132055,東京都,青梅市,35.787996,139.275830
132063,東京都,府中市,35.668974,139.477661
132071,東京都,昭島市,35.705755,139.353548
132080,東京都,調布市,35.650615,139.540694
132098,東京都,町田市,35.546631,139.438619
132101,東京都,小金井市,35.699473,139.502992
132110,東京都,小平市,35.728577,139.477456
132128,東京都,日野市,35.671337,139.394926
132136,東京都,東村山市,35.754597,139.468489
132144,東京都,国分寺市,35.710335,139.463191
132152,東京都,国立市,35.683885,139.441380
132187,東京都,福生市,35.738451,139.326932
132195,東京都,狛江市,35.634912,139.578733
132209,東京都,東大和市,35.745369,139.426593
132217,東京都,清瀬市,35.785753,139.526430
132225,東京都,東久留米市,35.758048,139.529739
132233,東京都,武蔵村山市,35.754861,139.387399
132241,東京都,多摩市,35.637004,139.446307
132250,東京都,稲城市,35.637924,139.504567
132276,東京都,羽村市,35.767222,139.310944
132284,東京都,あきる野市,35.728920,139.294119
132292,東京都,西東京市,35.725496,139.538156
133035,東京都,瑞穂町,35.772036,139.353846
133051,東京都,日の出町,35.742142,139.257444
133078,東京都,檜原村,35.726839,139.148866
133086,東京都,奥多摩町,35.809543,139.096197
133612,東京都,大島町,34.750040,139.355579
133621,東京都,利島村,34.529364,139.282585
133639,東京都,新島村,34.377134,139.256571
133647,東京都,神津島村,34.205267,139.134255
133817,東京都,三宅村,34.075774,139.479744
133825,東京都,御蔵島村,33.897366,139.596116
134015,東京都,八丈町,33.112740,139.789065
134023,東京都,青ヶ島村,32.466459,139.763312
134210,東京都,小笠原村,27.094366,142.191918
